Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Aprobare_Credit
-6.738302114013545,0.987846638562239,-1.8356746917497428,-0.24815937799509916,-2.751793373591294,1.1068696100787034,-0.6765606857143502,3.507740990097665,0.5968848854627449,0.7293494351328094,0
-3.895639709673665,-0.37741028590646725,-1.7033010610831303,-0.9113534014698267,0.01585241306942453,2.7268832281009754,2.0816971180002493,-1.091462203886128,-1.3208011575327316,1.7011084562369434,1
-4.578055861005192,1.0166384808611337,-2.527039770860319,-0.7300262748469055,1.3197424571976801,2.4334827416844345,0.45475731237780437,0.7782656017458532,-3.0294186879898266,3.0084882314196,1
-1.8196769798960026,0.017170888082818546,-2.2945740940850925,-0.995557248420599,0.027385348755907257,1.4070789778938404,-0.22249195226983032,-2.006188138738345,-1.0648476629674013,2.0827344642714785,0
-3.083655401345585,0.9430391393541044,-2.0079778719904047,-1.6846633480743758,-1.9457368868496268,0.697401176806965,-0.47240704543928436,-0.9168629501915689,-0.8664975899010228,1.4188518709188203,0
-3.12739680576415,-0.14228555304868395,-1.947386670065974,2.5162544188267475,0.5766563828451539,3.0217442582875607,0.7210669898909776,-1.0151928083731117,-1.180184084294616,1.231716186204474,0
-0.6170925271485196,-1.480687234627296,-2.336016999515559,0.13387187566579298,0.06618721547722939,1.5739482499855724,-2.8313905230764504,-1.6034979555966764,3.0819844569513517,1.8948778355384608,1
-2.9299595843449295,-0.5599413280223136,-0.5756673375942869,-2.03184459638136,1.176318179226677,1.4211502785956793,1.9561455538880308,1.5927670801424232,-1.050910137783367,0.6795336528468459,1
-5.602982076175067,-0.19783211095537792,-1.4166417412137498,-0.788009867997419,-1.224844756572765,4.338412179614233,1.3918718677968844,-0.41391024852894276,0.5635783640341681,1.4944458220829895,1
-2.014864040176202,-2.645004422134647,-2.1282591144922254,-1.130949966208275,-0.09098250301483013,1.3406070715110936,4.79845249895606,-2.8950599682928804,-2.274549525675613,-2.9174296833280264,0
2.6321610549959202,-0.6489243008098988,0.940456372934724,0.535571661895786,-0.2488744439035303,-2.003110011748852,2.1547126042170075,-2.812439718773849,-0.6993011443961863,0.9556032508191266,0
-1.8556950652188962,-0.3843069452290735,-0.6508065131529562,1.0223997792308048,-1.4641618755495849,0.12800995044416863,1.2191863372667682,-0.757560912253955,0.11727381733655018,0.5693911231877247,0
2.402874141103671,-2.523734235935167,-3.3774330777361503,0.6598800276666624,4.3979688714158085,-0.2653735320176761,-2.8208682711064013,-0.8655637183674019,0.24568004942809685,1.0918802513364825,1
0.5303577930615894,-0.8836434077144484,-2.107700968590148,-0.8762905557334622,0.3238939442981198,-0.3435667791009398,-1.8966607034279261,-0.636630104383753,0.3576142081809105,-1.1563158074473092,1
-2.3158929557564845,-0.43142292272542065,-1.7300656059398383,-0.3746032232298945,-0.1372567034640716,1.5691510371654545,0.568945780895014,-1.1612159053925235,-0.4840164878017692,1.2687141314294306,0
-0.6721936933275545,-2.533168810383814,-2.6093783225636784,0.2884595620461984,-1.8326514464804209,-4.325080928819948,1.5311501500490632,-0.31293015790216583,-0.19303560542021958,-1.5935050998686422,1
-3.996539150600713,-1.564910190677926,-1.4349763630480357,0.4297142789125723,-0.5197313807381736,1.5266053608573475,1.7712286889512612,1.1637924261160915,0.6089977178846095,-0.6535750912463558,1
-2.406091337442302,1.4345953171777817,-1.2571120520976518,-0.010880093506318774,-1.3515695609909648,-0.6459737436105966,1.9942506492769394,-1.2468605185181267,-3.660951082693859,1.7342105484284218,0
-2.57908173155956,-0.5742779916807237,0.6314504090656972,0.08417336702852388,-1.027854048174863,1.4923552795175201,-1.4368973489860717,1.9936361447925903,4.593609100090804,2.9465787817598477,0
4.20745301947405,-1.1861166792256828,-2.045699290102248,-1.1731619040068257,3.5263575389449526,-1.7257330731018783,-1.008603160200347,-1.7646985725528754,-2.707659771874994,-1.7117039051399825,1
-3.0203184094453284,-1.5534699112458674,-2.347111891870644,-0.2851346153344387,0.5747079693330495,0.631083723354551,2.2144305997829052,-0.5723137958816538,-1.2480907519465336,1.4648574642322942,1
0.08610856836621536,-1.0577653963674851,0.21254422484631608,0.6647416792362421,-1.3083866901287413,0.7945360991036432,-0.7975194002059414,-0.7415557481842305,3.100557870431234,-0.7084638534904713,1
-5.622742898750788,-4.340496236391602,-4.712179519904383,-0.39848385746109366,0.33999376382150626,0.4592458404035743,4.045054294913184,0.2583705716232374,-0.9457865329804305,-1.2689766861953404,0
-0.16007047445682746,0.8079693497601749,-0.4827163059934019,0.2025591169599006,2.9219264369105793,-0.7705787964194053,-0.9881118565577243,2.835034495783111,-1.9903856086976823,1.979319397484573,1
-1.8089472548956567,0.9396967775210675,-1.8888961666099784,-0.8536800598882981,2.7119983884773577,0.006831135485942386,-0.8476845181238262,1.8816815927634771,-2.8052989250581253,3.479145546397631,1
-1.0077107232327185,0.58879111266105,-0.5519775658959776,-1.7565695953345155,0.6412456641159705,2.0372719142744566,1.750317433004786,-2.4566589062202953,-2.35625305837846,1.8780385369241048,0
-1.8057259288729386,0.22394120180391053,-0.22677908070781794,-1.0634439954463115,-2.375737110811694,-1.1265047150997023,1.4058127298834882,-0.14920615115891367,-0.37963237072276745,0.03206069345762874,0
-2.5279594581741294,-1.6341247670278964,-1.0573118890699682,-2.661215731438713,-2.3355304594488953,3.458534390746155,4.012308480397552,-5.235732651575046,0.000199904287662811,-0.7265395472052512,1
-0.6755655548431362,0.11878551958792517,1.1147460647379748,-0.0915325667601382,-0.11970287723721829,-1.4538885366630279,-0.9110254529791628,2.932236709172874,2.1447259513826786,2.6463684900937308,0
0.09785498755892796,-2.5642825339906863,-0.23469923102996637,-0.9468386450542855,-0.944960496446474,-1.0166453725757432,1.6852250487475375,-1.471440020358755,2.371404979026655,0.5855287142692757,0
0.456200126005948,2.184116966629715,-0.0580346913436568,0.08790001035433716,-2.9606714848654234,-0.39523169813430026,-1.8249967450178826,-2.6158119123763566,-0.05509698728402623,1.3171439280018031,0
1.047275101159732,-1.447622382988053,0.1188134567752932,1.4668990692847976,-0.19670707846485658,-0.4099797123153178,0.016131443739831886,-0.1398124097918828,1.6427544549150634,-1.9947724024815663,1
-5.23533471023008,-1.6797846787740596,-0.9330649700195796,-2.423311051085561,-2.5926021532410357,4.4393643836480505,3.611640440239692,-2.015629292885989,1.3598276616421896,-1.2553494251443489,1
-2.0486752775059105,-0.42718619940916197,-1.185385293069298,0.03230231081644173,0.13079251994790075,0.8734367639471459,2.3306009716353167,-1.4345584173583732,-1.7837693196594389,1.5625460932716477,0
-4.39570136181411,-1.2615436793255,-1.0795401108362348,0.06666945857068576,-0.9038018506318549,1.0456236770071403,1.5907860521763402,1.2650748611340203,1.3232830025568256,1.9097691528610174,0
6.413865987429396,-3.367435431793823,-1.12788112126376,-0.312956206527299,4.005700888864261,-1.6007293388151678,-3.9921637563178427,-2.047238020827288,3.8222598714469695,1.4184576850812856,1
-0.6664215502889419,-0.093644402084056,0.33955835339498686,-2.002740135114591,1.3689899001486607,0.11114858192783728,-0.09949003096731679,2.561444589707448,0.030142776912603475,-0.03120071095345489,1
-5.513332526833274,-1.1430667585847725,-1.5044195337851318,-0.5401585730122045,0.187822813450365,2.524948965636143,2.204311475571085,1.9337116100645582,-0.004747506985401384,1.0076198848169349,1
-1.360886434762966,-1.8696388102023795,-0.8900700461790974,0.7181740229383656,-0.3572494280817592,-0.34260039604156334,2.862749603534666,-0.79683305189253,-0.371948673928169,-0.5804307955918411,0
-3.34782715474298,-0.6438578791848476,-0.7289777984884158,1.415936315128944,-0.3388514499044849,1.4774801261413066,2.42046178035259,-0.19999217827308646,-0.4378654678244813,1.745067895833777,0
-2.49631717518571,-0.1476017666268321,-1.140738814776879,1.693541152235552,1.9706034112517445,0.6182259471796849,0.7013398135527096,1.9733909624454062,-1.4400026274852937,2.3175012451014276,1
2.133511029273751,0.32667731904530556,0.8306563229492081,-0.2951528510302828,0.55627429907812,0.7405657222963478,-0.5394697019341897,-0.7770988673648684,-0.22339991210502452,-2.3397546938409346,1
-3.0239150190544666,2.059991771225006,-0.65365304226695,1.030822372431733,-1.9682568468388424,2.3988102531270554,-0.3856242466705053,-0.8374494633781561,-1.0645106158960125,0.7304257214339014,0
0.9633014479892712,-2.4939276905781544,-2.2739517491816943,0.9482950010506327,0.8051159141942634,-0.31120140105547744,-1.6979537140512375,-1.3639792438929497,2.234449656158996,0.08449191417112889,1
-2.050139873327181,-2.8342088380349044,-2.516105056765527,0.9508872338425496,0.15279163511028293,0.13382852878161733,1.583450382176383,-0.5573307204430538,0.5230469224204348,-0.7450609174812568,0
-1.2811858863179397,-0.5825701257540975,-1.5537436042478998,1.117922681676716,2.5762033632564876,-1.0095977438463097,0.09413377689329494,2.067408490095957,-1.438032544100185,2.885643154499107,1
-7.783922753748975,-0.9489801177944305,-2.34118524039983,0.40368670517427485,-2.644868606782525,-0.6246059587401016,2.092279972923545,4.4292424832284905,0.22198660867924225,0.0768261802155834,0
-1.157286009616877,-1.3092320139484652,-1.3053994367703752,0.36171831000273014,-0.14648175371583338,0.14911411625876514,0.8160642925274186,-0.5994318468726931,0.2553142178604062,-0.019539571924883203,1
2.1503633552840697,-1.7055588534766895,-1.6181827664776227,-0.15602096209965946,2.294422482409812,0.2742150574981046,-1.9349286139768507,-1.006483991254957,0.9127399082634636,-0.575598883866767,1
-1.2317743181255216,0.9264193557365642,0.21896496708099833,0.3166760916466345,-1.7827384348507573,0.743854982969132,1.2899343963321321,-1.9801987938366064,-0.7143365298813724,1.4464274678327131,0
2.7958498823133877,-2.6298388668102723,-0.01910977921089263,0.1352407412533375,1.413414448537282,0.2168798555919096,-2.057915635988798,-1.1630666222274824,4.4883540308623795,1.0142694171133226,1
3.5171427622197027,1.6270227065036684,0.7528703356476099,1.1713224632245185,4.502073250723998,-2.276904408669872,-1.4337785955369213,2.0160856273526786,-3.35555633953069,2.5806448051321174,1
-0.684573867853758,1.7990016338775316,-1.9942303177667862,1.2187799076190962,3.94381454056224,-0.6472473944316353,-0.7348691122806701,1.6551092029291592,-5.208379454116441,3.6605705752852034,1
-3.0528716516017353,-0.16585635608006136,-2.231856706937865,-0.011799672576654577,-1.039256224335725,2.2735367886573647,0.2789970583424515,-1.950184988944542,-0.3865514328290862,1.113071819292621,1
-0.7154227298275645,1.9437685299633898,-1.075713948031769,2.090768160091921,-2.2280111257570283,0.9216750288214863,-2.051147571358601,-2.6415246807123456,-0.2872051608625745,1.8285415134178664,0
6.275993173643008,-4.321375133476989,-3.0383481352936403,-0.05821943554665704,4.8924994561552975,-3.801960212479889,-2.3083242532111017,-2.8441729352366742,1.2135581083347886,2.369687977296622,1
2.1544364239078884,-0.2119097907129315,2.3680453658210903,0.07124323440624776,2.8074725523875514,-1.2402588362389784,0.5896666681643732,3.3352769848527855,-0.12482962707214429,-0.6205698874197731,1
-1.5276316402852796,-4.2969124628649285,-4.02988713305837,0.4079308174259917,-0.1029680889683211,-2.4446649629173045,0.35806539676208526,0.07097853130918375,1.7799162978649705,-0.9235747257936541,1
-0.7343671322931811,1.026100504932208,-0.2982862183868855,-0.2968705819076378,-0.8522564866333983,1.5188211084427006,0.7398816509605599,-2.935767435472542,-1.1939692849965344,2.1804292778580696,0
-3.2663682993787884,-0.7614997782647268,-2.3374335312917918,0.059263162290103526,-0.03681163191581027,2.067052364223584,3.1973435165299904,-2.4745951811206375,-2.80237876010281,0.5537771069087416,1
-4.570421908701858,2.078977559202252,-0.9431444110971439,-0.7797736290229913,-2.857220941866839,2.408795974308891,0.20586658472683161,-0.5548618319295074,-1.0095608017277338,1.2574664378726752,0
-4.606188698693185,2.6171575857318463,0.8831604508430291,0.7193506443302408,-2.2612489612356286,2.468352914325292,3.0736137897493023,0.4254807561826366,-3.0330201503748864,0.07981378114454585,0
-0.5161087691411668,2.0283526922564805,1.6120851250212755,-0.49990260179795065,-4.600720226013641,-1.9337324953657857,0.8601785802657543,-1.0628406006504323,-0.003016315801938063,0.15653710861494374,0
-6.59109974076318,-0.4478491848097711,-1.8018846730019096,0.41492758580281297,-2.2055307529327384,2.112231537949365,0.1615653923638114,1.7682717770999061,2.229285324181464,2.993248363761521,0
-2.3439982245621813,-0.18030591386522718,-0.8311986907691526,-0.6718704045251006,-1.3044624322667726,1.0158577948901462,0.46910154368611356,-0.1780661658929158,0.3934664471318434,-0.007654934755904952,0
-0.9716128524288079,-0.7070329424478438,0.6977029302796067,1.747721790903919,0.7315913285401852,1.88694563399227,3.154100065497206,-0.9223175592293328,-0.9173010494542859,-0.04452439422367216,0
-0.3932625503692101,-1.5583002351081583,-3.1760982800582473,-0.3609618267276576,0.7819497954191545,0.09248673147046671,-1.3399801823577087,-1.2933614754869849,0.04381880285446205,-0.05364529916229366,1
-0.7485816308527352,-1.7002548130644313,-1.3075213704058768,-0.4425166161522406,1.0182272234899936,-0.5542509826405764,-1.892455119729349,1.5585686464308184,2.857023330341213,2.493947576804361,0
-6.132531715064205,-1.056890904755382,-1.6029011310549035,-0.8920055703726477,-2.200622243417398,4.358826840871312,2.407517653284696,-0.6164055994061068,0.9647937823780701,-0.657409360823459,1
-5.675756048002973,2.6854497758032716,-0.21789385177132492,1.195511163471549,-1.8520848222232669,2.6365525807424977,3.3442613940407324,0.25513695326215546,-4.2170078039507715,1.0323147388623852,0
0.19373947673806102,1.6035420479674025,-0.4840921927066746,0.8937287142425357,-0.6899714918141626,1.3415749563109325,-0.25453890228877696,-3.6216623770529393,-1.585107806894996,2.5661424033142604,0
0.22534958516508205,1.4952602562487372,-1.3637660876555602,-0.7106155194142298,4.338244923995627,-2.248008317051638,-3.000197582389834,4.508681633554096,-2.8142867214141143,3.737868697972846,1
0.9989599892702232,0.2912372248868412,0.52986187222268,-0.6154791704055079,3.225431150580304,-1.1098300092579696,0.2914890215258856,2.4313156523257975,-1.9748590182579973,1.3156753616265688,1
-4.566750670562208,-0.01822096217946592,-0.9301792585248967,-0.00016778429770210248,-1.8697899304832528,0.594313016396599,-0.05650741918042468,2.218433626439108,1.5394258677982346,1.714161179186119,0
-3.190251032725796,-1.2283620227743657,-0.9636885435221765,-0.9614083134818096,-1.4134290208530975,0.3220180742552383,1.8808849351625856,0.4462114495351588,0.6490392158853167,-0.04783498745479298,0
-1.3005005254996207,-2.076061838870836,2.023371995780978,-0.33137609115020145,-1.7220249299483603,2.5699734214055585,3.8899030260867224,-0.6682662612780268,2.480185177916076,-3.809395388940829,1
0.11340870047669122,-3.4951886579969123,-1.3764568447259478,-0.1858533951401954,-0.6118232514162771,-1.028073498255285,-0.9242358517821113,-0.4481270826482452,4.725616878266392,0.484216354435262,1
-8.297776417919938,2.5935333893855925,-0.08422607271883742,-0.782175109723197,-3.4001472816981697,1.252427852630597,1.88605332966891,4.469776682744222,-1.4200918885134528,1.6803772162406285,0
-2.1391318813820512,-3.6291270115612724,-2.5961332605656917,-0.6466496858988442,-0.6864962111480669,1.1540418301340443,2.9508193489599615,-2.643934635454025,0.8330908188749053,-1.7320229965381428,0
5.930419574126123,0.07546514737541433,0.4789576186959841,0.654914044650244,3.0498826026930415,1.0420607182189086,-4.00367305287908,-2.294481916453559,1.0772332283457733,-0.801388013084387,1
3.1867292131540377,0.7178530274895871,3.3306076825481767,0.0687034027240177,-0.010550222698342937,1.6029225198454382,0.06042494318539893,-0.3713983398249231,1.0194542032245832,-4.0557733870601655,1
-5.212300403208246,-1.7227411716631726,-2.2691877280202215,0.8331776411394392,-2.197801801430752,1.3386180981652795,1.614793357806628,0.3700330898768269,1.3380335472980789,-0.13199191800509325,0
0.2543653659988527,-0.41060735317635266,1.5043004105442614,-0.692926167769381,0.5511777649637493,1.596968105488367,1.5459256277871591,-1.5187459503860805,1.1195873456084637,2.7592397415678875,0
-7.597929102023216,0.8693964742744438,-2.6984953579412094,-0.2978027395333092,-2.6305081238930583,-0.17736147104505617,0.7527759336719885,4.2516182700254355,-1.620342977486632,-0.3506063996714659,0
-1.7435668709127274,0.8871328396285678,-0.5244278625477896,0.0890497819039576,3.210869745266194,0.49568183163569024,0.6806320565317847,2.7488950460347246,-3.1169615634464143,2.413791607450309,1
-3.8635246212951357,-0.1242152548365647,-2.8252498242716344,0.6785505539294436,1.1883935685051514,0.7482665951569819,-0.29869284404257335,1.5922456681989674,-1.4434134842859203,2.6947424128831887,1
-2.5665776107490617,-0.372298683740417,-2.4709983614095137,0.27452422978450874,-1.4183978246833855,-1.1258570430971142,0.7989339013425997,-0.9567888824904004,-1.1896429518898373,1.7014657397655533,0
-1.6138711959730794,-3.2635387200390626,-3.6680750081325244,2.3534452192180813,-1.3350535960513557,-3.451393527651311,0.5908588044707983,-0.10142444797940975,0.9333961756700441,-0.7001399995547883,1
-0.4644480353554428,-1.1669499800989367,-0.06888105634185182,-0.7190645637799731,-0.3383556632540835,1.144999474000498,1.768474862966593,-1.6226872885216284,0.44175400599313985,-0.5102869035397601,0
-2.6735791829214057,-0.8880145398501473,-0.7135839659176944,0.5638016995012187,1.4243783196831001,0.8123556000301672,2.348665517463195,1.7717255722014953,-1.4275854263866008,0.2160248932563762,0
-3.4957851347278472,0.10543080997116931,-2.55544701852307,-0.9378359045514608,1.635351427998245,0.26978408468738346,-0.4707986668451465,2.60493865065117,-1.8845515837985198,1.9305178508371448,1
0.441823621437962,1.6147140911772628,-2.454634229118735,-0.6635562037674121,3.326920514275832,-1.5437179230018967,-2.5028475817710443,0.8535723497966773,-3.81959023970879,4.25813433608354,1
-3.6206587303869755,2.662410133522292,-1.1868383165706924,-1.1955805299679525,-0.02546831456571952,3.1592827789244713,2.4145060858745793,-2.5429857376871547,-5.214483371886685,3.2262318129126255,0
1.502135538654891,0.458711005239962,1.2371150607047232,1.9500878345031205,2.779346370543086,-1.5399157322431236,-1.6567440070271502,4.209565758664847,0.0915551287719083,0.4893219794390258,0
-1.302845770700985,-1.756127418059353,-1.3890135818820508,0.412110944474343,-0.692270239765725,0.7394711902536082,-0.25746177788030555,-0.3070510866423384,2.0200885672860327,-0.9498836809019807,1
-1.6556008258959145,-5.114334497912671,-3.101467885777248,-1.5118080575291952,0.18059137898277,-1.1377960253502462,3.6385023641628313,-1.1380136770418199,0.8039008204430568,-2.496696690444943,0
-3.237684287705352,0.18154586348472143,-1.5851653513943544,0.6795355951937535,-0.1207589225174357,2.8960599210033684,1.8139182685252422,-1.8620222061836524,-1.8904662556524952,1.3416175049214112,1
-0.5379175724690679,1.59046619654904,-0.6344491408525961,-1.1152549257506315,5.101151075233688,-1.9481810677480889,-2.40066667840925,6.452143134795776,-2.9586149444813143,3.5800278931040386,1
-6.438083349010899,-1.5234033771953646,-2.1411031011061943,-0.27893783544426104,-2.4500380606035566,1.7356502554753983,2.3967789515668922,0.5924348189087154,1.1443156754971744,0.961157413161942,0
0.5547656928144205,-0.881087669883327,-0.7985403312245297,2.2245405932093676,-0.016182012574079474,0.12915570052635883,-0.9798274633599674,-1.8715465783443839,1.688068408698546,2.39412794643955,1
4.5393322051811005,-3.0210406487612014,-0.4811673520184928,1.3152847450887883,2.8772478555271173,-1.2831509831941377,-2.356350929970752,-1.786186058174419,3.7643618010671105,2.6573607637610754,1
2.4924463408681787,-3.488077104754277,-2.4923488504154077,-0.08201353992087752,1.2324278227429952,-3.0017878656828807,-1.2759320506751304,-0.778976592273193,1.8763611395397701,-0.9656275552165449,1
-1.5966085944743853,0.3369317915219702,-0.6275804468355544,-0.07128274014745264,1.1850477111060305,0.6826285184190402,3.1730514002935917,-0.5062211856386343,-3.9744460758174545,0.3217596846466384,0
-0.3163369856539611,-0.9258069269153527,-0.08493420965922238,1.36185810044934,0.027599283157106358,0.9907166040798807,2.160869110354069,-1.7016489590329504,-0.5102859593932126,-0.4814207724137012,1
-4.254980628438695,0.9468993089114572,-1.7383949353517991,-0.01745433946576137,-1.2796530258343832,3.455076239709394,0.05996394161670848,-1.309961419222828,-0.5761307177951315,1.9673877299053322,0
-3.3551199404407375,0.015716381668076942,-1.6866156552331943,0.6348051321182139,0.841735754991231,5.024123058002678,0.6006208130514088,-2.1583688174817404,-0.6044462363504104,2.2440350298850342,0
-2.3486185640926642,0.662017132421847,-2.1321693951397753,0.9909838638422973,-0.7580616993660817,1.6719208989646237,-0.8274441424017145,-1.4895819918070594,-0.8491142423028233,1.479722955135553,0
-5.761064637613273,-1.6983678190396845,-2.3402393823525376,-0.6050775575298217,-1.6331924643832942,0.7871866242842764,2.0712086555220512,1.5538269418578508,0.6287419226636801,0.19218579383698808,0
3.6236745255931426,-0.35740282314974287,0.39583796669972493,0.06281534035563342,1.1571588078966408,-0.250416167574138,-1.4292347664195542,-1.9135784846755919,0.6667754944405333,-0.3568005748234926,1
-2.3905699201862376,0.4624732174742896,-3.2830537904593156,-2.094400023706706,2.4663876665306175,-0.5288943358871505,-0.2103134867258445,1.1690268034933087,-4.011121426464564,2.7230705292354047,1
0.8807073101021988,-1.3312309989086466,-0.13990982761577508,-0.13891250934826066,0.8182509362386292,0.9063291038484342,1.4532916541505632,-2.6426526242541692,0.2611531852772826,1.19783829218085,0
2.632875888229693,-1.201074845165412,-1.9831188720703399,-0.2885040434220106,2.2579823708606703,-0.2304531980367286,-2.5308553737915505,-1.6409341769312062,0.31320855061800834,0.21487703236206057,1
-6.974753456968783,0.945950838638283,-2.325953140751497,1.095861797685209,-1.9094147941312323,0.0958630400372179,-2.9249059320612147,6.387693661647482,1.6749945065861116,1.0240924132775036,0
-3.7104642345482235,1.8741255142623403,-1.7933496517257055,0.3801688326159939,1.0615063290116264,3.9220561665747926,2.30899535221858,-2.5846108970257564,-4.9553682086359165,3.285015791930491,0
-0.6026245950641558,-2.6073827658675817,-0.6880472199499972,0.8250484130227661,0.263865295242097,-0.6057660365452269,2.1801528438324365,-0.4009451401936781,1.068701289401311,-0.013160971620070683,0
0.5711255102845502,0.7352683782365966,0.8756886832767747,1.5105867748075572,3.613439522093301,-1.5409861870075736,-1.9652577430765494,5.4903357317745085,-0.3692108347657711,1.808430647883584,1
-1.057080467822294,0.35717691537807394,-0.8898323192155779,0.9754137319288797,-1.6113893998489717,-0.21248788554628795,-0.08549308891601193,-1.177879298622443,-0.1805430654139899,0.6775500448080888,0
2.8098489602862013,-2.102456041826813,-2.793933991341597,-0.8246305491888979,3.5771090882842764,-0.2875610930208523,-2.078034714647326,-2.0701443599794103,-0.13634873608548803,1.083829008802494,1
-1.815636199995611,-0.8710100450366659,-0.6553108826067758,0.5718870333881354,0.2518792198317914,1.2985468006117047,2.595121977142392,-1.365071409409865,-0.9575666111318123,1.2140346367447228,0
-5.61233455358781,2.3125475739571497,0.012141022718909156,-0.14160203672353766,-1.6288493386546197,2.371160641652222,4.070201893474745,0.47129222543547855,-4.300098307472233,0.848970124021448,0
-7.66973439568783,0.2979500333615657,-4.396672768609425,-0.7715551100086139,-1.5126854896313864,2.511058177533463,-0.02288791073140839,1.1230564246124657,-1.5289696405064173,1.4455080896243866,0
-0.5094343552941238,-1.6708498403533503,-2.6025147784237266,-0.7069078153990476,0.3713196741148235,0.42694386345328406,-0.8292555320858681,-2.12753378471596,0.901966450164063,1.6435518702327743,0
-2.690858611854947,0.0034073799242366506,0.023739408236448822,-0.07656087361735922,-1.3707408615868268,0.24204804555668924,1.2999186003301642,0.8093463160091174,0.40100463995216307,1.1269016891150538,0
2.5694997277855594,-2.5454092657584915,-2.6390894963440603,-1.6533649023951265,3.0005736166027375,-1.2267467546440554,-0.781723753562195,-1.8341606993436301,-0.46874256696100836,0.18036420208935922,1
-6.585659634816042,-1.1820812113933656,-2.8003888077946026,-1.6722479888499788,0.010486096527661193,1.7671700917272721,2.643803127309008,1.4539321943947245,-1.141113547610456,2.519021808793661,0
-4.939869617718011,-1.677802830782793,-2.7884935903182804,1.2306113342417238,-1.597703791242001,1.540814143315496,0.07899783281091743,0.5931086314676275,1.9304804704844951,0.6267184610769116,0
4.369578985453111,-2.9362287280083117,-1.9270695407203107,1.4372909098618625,2.566912630785897,-2.596917089437381,-1.8542632165934523,-1.48779938770077,1.1500894909612507,-0.7801991301758286,1
-3.103694252946412,-0.10998786197782706,-0.8356499688532449,-1.448627592489601,-2.1007532973164453,-0.9755924767497475,0.2535612406576472,2.479935524007924,0.44175126290453814,-1.5056347435079411,0
-4.561280940152545,2.9109795890797883,-0.5661593784614711,0.5699608325876843,-1.7018240666335387,4.768492645980103,0.4749824860687425,-1.6929567550624849,-2.101544212826468,2.1526840506109197,0
-2.176854728583958,0.0601479550524259,-0.5412612674969071,-1.5403710209323687,-0.23299322457476235,1.8582518527697414,2.1604016894541487,-1.6114186896032527,-1.33321596617507,1.5229080475759815,0
-1.1577961513317645,-0.3354117079302091,-1.9881190874322723,0.3852578168535799,-1.5648248880787348,-1.0924009486589163,-0.5440958682175736,-1.306436090674325,0.09459025518321518,1.206644010528697,0
-0.21306589570404183,-0.43116272114569926,0.7376535032995899,-1.5079677793707558,-1.5393347538336961,1.3089932329902108,-0.6060986848493719,-1.1925172300838591,3.077626242020864,0.8289193117374553,0
